Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC09_L2SP_033033_20230306_20230308_02_T1,LC09_L1TP_033033_20230306_20230307_02_T1,LC90330332023065LGN00,2023/03/06,T1,2, 033, 033, 033, 033,NADIR,   0.000,2023/03/08,2023/03/07,2023-03-06 17:37:37,2023-03-06 17:38:09,LGN,DAY,   2.02,   2.02,745,5,    6.540,    4.511,    4.735,LPGS_16.2.0,40.67292495,149.09185834,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.52"N,104°42'35.17"W,39°57'14.76"N,106°03'34.20"W,39°56'49.99"N,103°21'06.55"W,37°50'15.54"N,106°01'42.64"W,37°49'52.57"N,103°24'00.07"W, 38.90459,-104.70977, 39.95410,-106.05950, 39.94722,-103.35182, 37.83765,-106.02851, 37.83127,-103.40002,LC09_L2SP_033033_20230306_20230308_02_T1,LC90330332023065LGN00
LC09_L2SP_033034_20230306_20230308_02_T1,LC09_L1TP_033034_20230306_20230307_02_T1,LC90330342023065LGN00,2023/03/06,T1,2, 033, 034, 033, 034,NADIR,  -0.001,2023/03/08,2023/03/07,2023-03-06 17:38:01,2023-03-06 17:38:33,LGN,DAY,   6.86,   6.86,717,5,    6.680,    4.728,    4.719,LPGS_16.2.0,41.75674788,148.03609060,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.34"N,105°08'34.58"W,38°31'10.60"N,106°28'30.61"W,38°31'22.58"N,103°49'06.31"W,36°24'00.94"N,106°26'02.76"W,36°24'12.06"N,103°51'04.75"W, 37.47426,-105.14294, 38.51961,-106.47517, 38.52294,-103.81842, 36.40026,-106.43410, 36.40335,-103.85132,LC09_L2SP_033034_20230306_20230308_02_T1,LC90330342023065LGN00
LC09_L2SP_033035_20230306_20230308_02_T1,LC09_L1TP_033035_20230306_20230307_02_T1,LC90330352023065LGN00,2023/03/06,T1,2, 033, 035, 033, 035,NADIR,   0.000,2023/03/08,2023/03/07,2023-03-06 17:38:25,2023-03-06 17:38:57,LGN,DAY,  27.39,  27.39,570,5,    6.458,    4.765,    4.359,LPGS_16.2.0,42.82558052,146.94723866,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.81"N,105°33'47.63"W,37°05'10.97"N,106°52'32.05"W,37°05'56.18"N,104°15'58.57"W,34°57'51.26"N,106°49'33.31"W,34°58'33.13"N,104°17'08.56"W, 36.04328,-105.56323, 37.08638,-106.87557, 37.09894,-104.26627, 34.96424,-106.82592, 34.97587,-104.28571,LC09_L2SP_033035_20230306_20230308_02_T1,LC90330352023065LGN00
LC09_L2SP_036031_20230311_20230313_02_T1,LC09_L1TP_036031_20230311_20230311_02_T1,LC90360312023070LGN00,2023/03/11,T1,2, 036, 031, 036, 031,NADIR,   0.000,2023/03/13,2023/03/11,2023-03-11 17:55:19,2023-03-11 17:55:51,LGN,DAY,   0.37,   0.37,371,5,    8.589,    6.293,    5.846,LPGS_16.2.0,40.39993175,150.55298427,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,41°45'33.84"N,108°26'05.82"W,42°49'20.60"N,109°47'28.82"W,42°45'31.75"N,106°59'56.80"W,40°43'53.08"N,109°49'47.93"W,40°40'20.32"N,107°07'35.98"W, 41.75940,-108.43495, 42.82239,-109.79134, 42.75882,-106.99911, 40.73141,-109.82998, 40.67231,-107.12666,LC09_L2SP_036031_20230311_20230313_02_T1,LC90360312023070LGN00
LC09_L2SP_036032_20230311_20230313_02_T1,LC09_L1TP_036032_20230311_20230311_02_T1,LC90360322023070LGN00,2023/03/11,T1,2, 036, 032, 036, 032,NADIR,  -0.001,2023/03/13,2023/03/11,2023-03-11 17:55:43,2023-03-11 17:56:14,LGN,DAY,  19.79,  19.79,502,5,    7.895,    5.664,    5.499,LPGS_16.2.0,41.49934014,149.49169513,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,40°19'58.87"N,108°53'46.46"W,41°23'29.26"N,110°13'51.17"W,41°20'26.34"N,107°29'45.28"W,39°17'49.16"N,110°15'15.52"W,39°14'59.24"N,107°36'08.71"W, 40.33302,-108.89624, 41.39146,-110.23088, 41.34065,-107.49591, 39.29699,-110.25431, 39.24979,-107.60242,LC09_L2SP_036032_20230311_20230313_02_T1,LC90360322023070LGN00
LC09_L2SP_034031_20230313_20230315_02_T1,LC09_L1TP_034031_20230313_20230313_02_T1,LC90340312023072LGN00,2023/03/13,T1,2, 034, 031, 034, 031,NADIR,   0.000,2023/03/15,2023/03/13,2023-03-13 17:42:58,2023-03-13 17:43:29,LGN,DAY,  15.04,  15.04,421,5,    7.741,    5.793,    5.134,LPGS_16.2.0,41.17623138,150.33063105,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'34.27"N,105°21'01.22"W,42°48'24.26"N,106°47'08.23"W,42°48'56.41"N,103°55'51.28"W,40°40'32.77"N,106°43'39.07"W,40°41'02.62"N,103°57'56.56"W, 41.75952,-105.35034, 42.80674,-106.78562, 42.81567,-103.93091, 40.67577,-106.72752, 40.68406,-103.96571,LC09_L2SP_034031_20230313_20230315_02_T1,LC90340312023072LGN00
LC09_L2SP_034033_20230313_20230315_02_T1,LC09_L1TP_034033_20230313_20230313_02_T1,LC90340332023072LGN00,2023/03/13,T1,2, 034, 033, 034, 033,NADIR,  -0.001,2023/03/15,2023/03/13,2023-03-13 17:43:45,2023-03-13 17:44:17,LGN,DAY,  29.71,  29.71,464,5,    6.572,    4.819,    4.469,LPGS_16.2.0,43.35372089,148.12147265,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.12"N,106°15'29.52"W,39°56'41.78"N,107°38'47.40"W,39°58'30.43"N,104°54'39.60"W,37°48'31.39"N,107°34'06.17"W,37°50'12.12"N,104°54'49.07"W, 38.90420,-106.25820, 39.94494,-107.64650, 39.97512,-104.91100, 37.80872,-107.56838, 37.83670,-104.91363,LC09_L2SP_034033_20230313_20230315_02_T1,LC90340332023072LGN00
LC09_L2SP_034034_20230313_20230315_02_T1,LC09_L1TP_034034_20230313_20230313_02_T1,LC90340342023072LGN00,2023/03/13,T1,2, 034, 034, 034, 034,NADIR,   0.000,2023/03/15,2023/03/13,2023-03-13 17:44:09,2023-03-13 17:44:41,LGN,DAY,  25.91,  25.91,301,5,    8.062,    5.841,    5.557,LPGS_16.2.0,44.41986731,146.96466118,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.70"N,106°41'27.28"W,38°30'47.84"N,108°03'27.54"W,38°33'09.47"N,105°22'26.87"W,36°22'28.52"N,107°58'18.30"W,36°24'39.67"N,105°21'48.96"W, 37.47436,-106.69091, 38.51329,-108.05765, 38.55263,-105.37413, 36.37459,-107.97175, 36.41102,-105.36360,LC09_L2SP_034034_20230313_20230315_02_T1,LC90340342023072LGN00
LC08_L2SP_033031_20230314_20230321_02_T1,LC08_L1TP_033031_20230314_20230321_02_T1,LC80330312023073LGN00,2023/03/14,T1,2, 033, 031, 033, 031,NADIR,  -0.001,2023/03/21,2023/03/21,2023-03-14 17:36:36,2023-03-14 17:37:07,LGN,DAY,  29.04,  29.04,367,5,    7.096,    5.478,    4.511,LPGS_16.2.0,41.55076690,150.16887404,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'33.77"N,103°48'05"W,42°48'54.36"N,105°11'35.77"W,42°47'06.40"N,102°22'21.61"W,40°42'17.14"N,105°11'13.34"W,40°40'36.84"N,102°27'26.14"W, 41.75938,-103.80139, 42.81510,-105.19327, 42.78511,-102.37267, 40.70476,-105.18704, 40.67690,-102.45726,LC08_L2SP_033031_20230314_20230321_02_T1,LC80330312023073LGN00
LC08_L2SP_033033_20230314_20230321_02_T1,LC08_L1TP_033033_20230314_20230321_02_T1,LC80330332023073LGN00,2023/03/14,T1,2, 033, 033, 033, 033,NADIR,  -0.001,2023/03/21,2023/03/21,2023-03-14 17:37:23,2023-03-14 17:37:55,LGN,DAY,  16.53,  16.53,791,5,    6.342,    4.227,    4.727,LPGS_16.2.0,43.72212767,147.93082256,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.55"N,104°42'32.94"W,39°57'14.76"N,106°03'34.20"W,39°56'49.99"N,103°21'06.55"W,37°50'05.78"N,106°01'42.49"W,37°49'42.82"N,103°24'00.29"W, 38.90432,-104.70915, 39.95410,-106.05950, 39.94722,-103.35182, 37.83494,-106.02847, 37.82856,-103.40008,LC08_L2SP_033033_20230314_20230321_02_T1,LC80330332023073LGN00
LC08_L2SP_033034_20230314_20230321_02_T1,LC08_L1TP_033034_20230314_20230321_02_T1,LC80330342023073LGN00,2023/03/14,T1,2, 033, 034, 033, 034,NADIR,  -0.001,2023/03/21,2023/03/21,2023-03-14 17:37:47,2023-03-14 17:38:19,LGN,DAY,   3.93,   3.93,786,5,    6.310,    4.417,    4.506,LPGS_16.2.0,44.78483690,146.75786348,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.77"N,105°08'31.42"W,38°31'20.46"N,106°28'18.41"W,38°31'32.30"N,103°49'06.17"W,36°24'01.08"N,106°25'50.74"W,36°24'12.06"N,103°51'04.75"W, 37.47438,-105.14206, 38.52235,-106.47178, 38.52564,-103.81838, 36.40030,-106.43076, 36.40335,-103.85132,LC08_L2SP_033034_20230314_20230321_02_T1,LC80330342023073LGN00
LC08_L2SP_033035_20230314_20230321_02_T1,LC08_L1TP_033035_20230314_20230321_02_T1,LC80330352023073LGN00,2023/03/14,T1,2, 033, 035, 033, 035,NADIR,  -0.001,2023/03/21,2023/03/21,2023-03-14 17:38:11,2023-03-14 17:38:43,LGN,DAY,   2.30,   2.30,881,5,    5.934,    4.448,    3.928,LPGS_16.2.0,45.83047669,145.54387975,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.23"N,105°33'45.22"W,37°05'20.69"N,106°52'32.30"W,37°06'05.90"N,104°15'58.50"W,34°57'51.26"N,106°49'33.31"W,34°58'33.13"N,104°17'08.56"W, 36.04312,-105.56256, 37.08908,-106.87564, 37.10164,-104.26625, 34.96424,-106.82592, 34.97587,-104.28571,LC08_L2SP_033035_20230314_20230321_02_T1,LC80330352023073LGN00
LC09_L2SP_032032_20230315_20230317_02_T1,LC09_L1TP_032032_20230315_20230315_02_T1,LC90320322023074LGN00,2023/03/15,T1,2, 032, 032, 032, 032,NADIR,  -0.001,2023/03/17,2023/03/15,2023-03-15 17:31:00,2023-03-15 17:31:32,LGN,DAY,   3.34,   3.34,529,5,    6.741,    4.654,    4.876,LPGS_16.2.0,43.04791793,148.99143594,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'57.29"N,102°43'29.71"W,41°23'34.30"N,104°03'18.11"W,41°20'16.73"N,101°19'26.40"W,39°18'04.25"N,104°05'01.61"W,39°15'00.72"N,101°26'08.05"W, 40.33258,-102.72492, 41.39286,-104.05503, 41.33798,-101.32400, 39.30118,-104.08378, 39.25020,-101.43557,LC09_L2SP_032032_20230315_20230317_02_T1,LC90320322023074LGN00
LC09_L2SP_032033_20230315_20230317_02_T1,LC09_L1TP_032033_20230315_20230315_02_T1,LC90320332023074LGN00,2023/03/15,T1,2, 032, 033, 032, 033,NADIR,   0.000,2023/03/17,2023/03/15,2023-03-15 17:31:24,2023-03-15 17:31:55,LGN,DAY,  19.27,  19.27,599,5,    7.028,    4.672,    5.250,LPGS_16.2.0,44.12508554,147.84144264,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'14.83"N,103°10'16.36"W,39°57'37.80"N,104°29'09.60"W,39°55'03.32"N,101°48'17.03"W,37°51'55.48"N,104°30'03.24"W,37°49'32.09"N,101°53'49.70"W, 38.90412,-103.17121, 39.96050,-104.48600, 39.91759,-101.80473, 37.86541,-104.50090, 37.82558,-101.89714,LC09_L2SP_032033_20230315_20230317_02_T1,LC90320332023074LGN00
LC08_L2SP_036031_20230319_20230324_02_T1,LC08_L1TP_036031_20230319_20230324_02_T1,LC80360312023078LGN00,2023/03/19,T1,2, 036, 031, 036, 031,NADIR,  -0.001,2023/03/24,2023/03/24,2023-03-19 17:55:04,2023-03-19 17:55:36,LGN,DAY,   4.36,   4.36,390,5,    9.226,    6.140,    6.886,LPGS_16.2.0,43.51782278,149.59595203,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'33.88"N,108°25'58.91"W,42°49'20.46"N,109°47'15.61"W,42°45'31.28"N,106°59'43.62"W,40°43'52.93"N,109°49'35.15"W,40°40'19.88"N,107°07'23.23"W, 41.75941,-108.43303, 42.82235,-109.78767, 42.75869,-106.99545, 40.73137,-109.82643, 40.67219,-107.12312,LC08_L2SP_036031_20230319_20230324_02_T1,LC80360312023078LGN00
LC08_L2SP_036032_20230319_20230324_02_T1,LC08_L1TP_036032_20230319_20230324_02_T1,LC80360322023078LGN00,2023/03/19,T1,2, 036, 032, 036, 032,NADIR,  -0.001,2023/03/24,2023/03/24,2023-03-19 17:55:28,2023-03-19 17:56:00,LGN,DAY,  23.76,  23.76,717,5,    8.017,    5.749,    5.587,LPGS_16.2.0,44.60059206,148.42081300,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.43"N,108°53'39.91"W,41°23'29.26"N,110°13'51.17"W,41°20'26.34"N,107°29'45.28"W,39°17'49.16"N,110°15'15.52"W,39°14'59.24"N,107°36'08.71"W, 40.33262,-108.89442, 41.39146,-110.23088, 41.34065,-107.49591, 39.29699,-110.25431, 39.24979,-107.60242,LC08_L2SP_036032_20230319_20230324_02_T1,LC80360322023078LGN00
LC08_L2SP_036034_20230319_20230324_02_T1,LC08_L1TP_036034_20230319_20230324_02_T1,LC80360342023078LGN00,2023/03/19,T1,2, 036, 034, 036, 034,NADIR,  -0.001,2023/03/24,2023/03/24,2023-03-19 17:56:16,2023-03-19 17:56:48,LGN,DAY,  22.45,  22.45,1020,5,    6.338,    4.349,    4.611,LPGS_16.2.0,46.71661391,145.95241477,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.80"N,109°46'25.72"W,38°31'43.93"N,111°04'28.45"W,38°30'03.49"N,108°26'33.94"W,36°25'30.29"N,111°04'21.04"W,36°23'57.12"N,108°30'48.13"W, 37.47439,-109.77381, 38.52887,-111.07457, 38.50097,-108.44276, 36.42508,-111.07251, 36.39920,-108.51337,LC08_L2SP_036034_20230319_20230324_02_T1,LC80360342023078LGN00
LC08_L2SP_032032_20230323_20230404_02_T1,LC08_L1TP_032032_20230323_20230404_02_T1,LC80320322023082LGN00,2023/03/23,T1,2, 032, 032, 032, 032,NADIR,  -0.001,2023/04/04,2023/04/04,2023-03-23 17:30:41,2023-03-23 17:31:13,LGN,DAY,  10.73,  10.73,476,5,    7.128,    4.983,    5.096,LPGS_16.2.0,46.15483898,147.88777772,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.69"N,102°42'29.27"W,41°23'33.86"N,104°02'26.45"W,41°20'15.11"N,101°18'34.88"W,39°18'03.85"N,104°04'11.53"W,39°14'59.17"N,101°25'18.08"W, 40.33297,-102.70813, 41.39274,-104.04068, 41.33753,-101.30969, 39.30107,-104.06987, 39.24977,-101.42169,LC08_L2SP_032032_20230323_20230404_02_T1,LC80320322023082LGN00
LC08_L2SP_032033_20230323_20230404_02_T1,LC08_L1TP_032033_20230323_20230404_02_T1,LC80320332023082LGN00,2023/03/23,T1,2, 032, 033, 032, 033,NADIR,  -0.001,2023/04/04,2023/04/04,2023-03-23 17:31:05,2023-03-23 17:31:36,LGN,DAY,   4.74,   4.74,655,5,    6.958,    4.421,    5.373,LPGS_16.2.0,47.21190375,146.60837432,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.95"N,103°09'16.45"W,39°57'37.51"N,104°28'06.38"W,39°55'01.92"N,101°47'26.56"W,37°51'55.22"N,104°29'01.82"W,37°49'30.79"N,101°53'00.71"W, 38.90443,-103.15457, 39.96042,-104.46844, 39.91720,-101.79071, 37.86534,-104.48384, 37.82522,-101.88353,LC08_L2SP_032033_20230323_20230404_02_T1,LC80320332023082LGN00
LC09_L2SP_036031_20230327_20230329_02_T1,LC09_L1TP_036031_20230327_20230328_02_T1,LC90360312023086LGN00,2023/03/27,T1,2, 036, 031, 036, 031,NADIR,  -0.001,2023/03/29,2023/03/28,2023-03-27 17:55:10,2023-03-27 17:55:41,LGN,DAY,  24.50,  24.50,250,5,    9.178,    6.477,    6.502,LPGS_16.2.0,46.66839658,148.69971674,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,41°45'34.96"N,108°25'46.16"W,42°49'20.32"N,109°47'02.40"W,42°45'30.82"N,106°59'30.44"W,40°43'52.82"N,109°49'22.33"W,40°40'19.45"N,107°07'10.45"W, 41.75971,-108.42949, 42.82231,-109.78400, 42.75856,-106.99179, 40.73134,-109.82287, 40.67207,-107.11957,LC09_L2SP_036031_20230327_20230329_02_T1,LC90360312023086LGN00
LC09_L2SP_036033_20230327_20230329_02_T1,LC09_L1TP_036033_20230327_20230328_02_T1,LC90360332023086LGN00,2023/03/27,T1,2, 036, 033, 036, 033,NADIR,   0.000,2023/03/29,2023/03/28,2023-03-27 17:55:57,2023-03-27 17:56:29,LGN,DAY,  21.56,  21.56,811,5,    6.271,    4.524,    4.343,LPGS_16.2.0,48.78279723,146.04675430,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,38°54'16.02"N,109°20'12.62"W,39°57'30.35"N,110°39'16.60"W,39°55'09.88"N,107°58'23.16"W,37°51'47.84"N,110°39'52.63"W,37°49'37.45"N,108°03'38.34"W, 38.90445,-109.33684, 39.95843,-110.65461, 39.91941,-107.97310, 37.86329,-110.66462, 37.82707,-108.06065,LC09_L2SP_036033_20230327_20230329_02_T1,LC90360332023086LGN00
LC09_L2SP_036034_20230327_20230329_02_T1,LC09_L1TP_036034_20230327_20230328_02_T1,LC90360342023086LGN00,2023/03/27,T1,2, 036, 034, 036, 034,NADIR,  -0.001,2023/03/29,2023/03/28,2023-03-27 17:56:21,2023-03-27 17:56:53,LGN,DAY,   5.95,   5.95,1168,5,    5.958,    4.127,    4.297,LPGS_16.2.0,49.81022448,144.64482126,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'28.63"N,109°46'10.85"W,38°31'34.21"N,111°04'03.68"W,38°29'53.48"N,108°26'21.91"W,36°25'30.29"N,111°03'56.95"W,36°23'56.87"N,108°30'36.11"W, 37.47462,-109.76968, 38.52617,-111.06769, 38.49819,-108.43942, 36.42508,-111.06582, 36.39913,-108.51003,LC09_L2SP_036034_20230327_20230329_02_T1,LC90360342023086LGN00
LC08_L2SP_035032_20230328_20230405_02_T1,LC08_L1TP_035032_20230328_20230405_02_T1,LC80350322023087LGN00,2023/03/28,T1,2, 035, 032, 035, 032,NADIR,  -0.001,2023/04/05,2023/04/05,2023-03-28 17:49:12,2023-03-28 17:49:44,LGN,DAY,   2.14,   2.14,659,5,    7.079,    5.247,    4.752,LPGS_16.2.0,48.09936635,147.18957927,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.55"N,107°21'06.91"W,41°22'08.54"N,108°48'03.17"W,41°25'39.72"N,105°58'44.33"W,39°12'50.80"N,108°40'54.70"W,39°16'06.56"N,105°56'53.70"W, 40.33293,-107.35192, 41.36904,-108.80088, 41.42770,-105.97898, 39.21411,-108.68186, 39.26849,-105.94825,LC08_L2SP_035032_20230328_20230405_02_T1,LC80350322023087LGN00
LC08_L2SP_035033_20230328_20230405_02_T1,LC08_L1TP_035033_20230328_20230405_02_T1,LC80350332023087LGN00,2023/03/28,T1,2, 035, 033, 035, 033,NADIR,  -0.001,2023/04/05,2023/04/05,2023-03-28 17:49:36,2023-03-28 17:50:08,LGN,DAY,   3.32,   3.32,898,5,    6.743,    4.947,    4.582,LPGS_16.2.0,49.14359129,145.82003708,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'14.87"N,107°47'54.38"W,39°56'18.96"N,109°13'33.13"W,40°00'23.36"N,106°27'39.56"W,37°46'53.54"N,109°05'59.53"W,37°50'39.91"N,106°25'02.24"W, 38.90413,-107.79844, 39.93860,-109.22587, 40.00649,-106.46099, 37.78154,-109.09987, 37.84442,-106.41729,LC08_L2SP_035033_20230328_20230405_02_T1,LC80350332023087LGN00
LC08_L2SP_035034_20230328_20230405_02_T1,LC08_L1TP_035034_20230328_20230405_02_T1,LC80350342023087LGN00,2023/03/28,T1,2, 035, 034, 035, 034,NADIR,  -0.001,2023/04/05,2023/04/05,2023-03-28 17:50:00,2023-03-28 17:50:32,LGN,DAY,  23.42,  23.42,785,5,    6.159,    4.358,    4.353,LPGS_16.2.0,50.16647246,144.39833960,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'29.03"N,108°13'52.03"W,38°32'07.58"N,109°29'40.85"W,38°28'22.98"N,106°53'35.84"W,36°27'04.61"N,109°32'09.42"W,36°23'36.20"N,107°00'19.98"W, 37.47473,-108.23112, 38.53544,-109.49468, 38.47305,-106.89329, 36.45128,-109.53595, 36.39339,-107.00555,LC08_L2SP_035034_20230328_20230405_02_T1,LC80350342023087LGN00
LC09_L2SP_034033_20230329_20230331_02_T1,LC09_L1TP_034033_20230329_20230329_02_T1,LC90340332023088LGN00,2023/03/29,T1,2, 034, 033, 034, 033,NADIR,   0.000,2023/03/31,2023/03/29,2023-03-29 17:43:33,2023-03-29 17:44:05,LGN,DAY,  20.55,  20.55,521,5,    6.912,    4.871,    4.904,LPGS_16.2.0,49.54599419,145.72717460,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'15.48"N,106°14'21.16"W,39°56'43.22"N,107°37'44.26"W,39°58'30.40"N,104°53'23.71"W,37°48'32.72"N,107°33'04.86"W,37°50'12.05"N,104°53'35.41"W, 38.90430,-106.23921, 39.94534,-107.62896, 39.97511,-104.88992, 37.80909,-107.55135, 37.83668,-104.89317,LC09_L2SP_034033_20230329_20230331_02_T1,LC90340332023088LGN00
LC09_L2SP_034034_20230329_20230331_02_T1,LC09_L1TP_034034_20230329_20230329_02_T1,LC90340342023088LGN00,2023/03/29,T1,2, 034, 034, 034, 034,NADIR,  -0.001,2023/03/31,2023/03/29,2023-03-29 17:43:57,2023-03-29 17:44:29,LGN,DAY,  29.88,  29.88,392,5,    8.105,    5.622,    5.838,LPGS_16.2.0,50.56731256,144.28541627,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.09"N,106°40'19.38"W,38°30'49.46"N,108°02'25.69"W,38°33'09.72"N,105°21'12.53"W,36°22'30.04"N,107°57'18.18"W,36°24'39.89"N,105°20'36.71"W, 37.47447,-106.67205, 38.51374,-108.04047, 38.55270,-105.35348, 36.37501,-107.95505, 36.41108,-105.34353,LC09_L2SP_034034_20230329_20230331_02_T1,LC90340342023088LGN00
LC09_L2SP_034035_20230329_20230331_02_T1,LC09_L1TP_034035_20230329_20230329_02_T1,LC90340352023088LGN00,2023/03/29,T1,2, 034, 035, 034, 035,NADIR,   0.000,2023/03/31,2023/03/29,2023-03-29 17:44:21,2023-03-29 17:44:53,LGN,DAY,  17.44,  17.44,913,5,    5.502,    3.984,    3.794,LPGS_16.2.0,51.56587668,142.78466619,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.77"N,107°05'31.92"W,37°04'42.20"N,108°26'15.36"W,37°07'31.84"N,105°48'21.71"W,34°56'23.89"N,108°20'45.17"W,34°59'00.78"N,105°47'04.13"W, 36.04327,-107.09220, 37.07839,-108.43760, 37.12551,-105.80603, 34.93997,-108.34588, 34.98355,-105.78448,LC09_L2SP_034035_20230329_20230331_02_T1,LC90340352023088LGN00
LC08_L2SP_033031_20230330_20230405_02_T1,LC08_L1TP_033031_20230330_20230405_02_T1,LC80330312023089LGN00,2023/03/30,T1,2, 033, 031, 033, 031,NADIR,  -0.001,2023/04/05,2023/04/05,2023-03-30 17:36:25,2023-03-30 17:36:57,LGN,DAY,   4.64,   4.64,494,5,    6.808,    4.710,    4.915,LPGS_16.2.0,47.80643392,148.25718166,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.16"N,103°48'03.13"W,42°49'04.08"N,105°11'35.81"W,42°47'16.12"N,102°22'21.22"W,40°42'17.14"N,105°11'13.34"W,40°40'36.84"N,102°27'26.14"W, 41.75949,-103.80087, 42.81780,-105.19328, 42.78781,-102.37256, 40.70476,-105.18704, 40.67690,-102.45726,LC08_L2SP_033031_20230330_20230405_02_T1,LC80330312023089LGN00
LC08_L2SP_033032_20230330_20230405_02_T1,LC08_L1TP_033032_20230330_20230405_02_T1,LC80330322023089LGN00,2023/03/30,T1,2, 033, 032, 033, 032,NADIR,  -0.001,2023/04/05,2023/04/05,2023-03-30 17:36:49,2023-03-30 17:37:21,LGN,DAY,  18.70,  18.70,536,5,    6.892,    4.615,    5.119,LPGS_16.2.0,48.86478167,146.90104075,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.76"N,104°15'43.52"W,41°23'12.77"N,105°38'02.08"W,41°22'08.18"N,102°52'17.98"W,39°16'14.63"N,105°36'51.88"W,39°15'14.65"N,102°56'13.45"W, 40.33271,-104.26209, 41.38688,-105.63391, 41.36894,-102.87166, 39.27073,-105.61441, 39.25407,-102.93707,LC08_L2SP_033032_20230330_20230405_02_T1,LC80330322023089LGN00
