Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_032031_20170101_20200905_02_T1,LC08_L1TP_032031_20170101_20200905_02_T1,LC80320312017001LGN02,2017/01/01,T1,2, 032, 031, 032, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-01 17:30:39.9381,2017-01-01 17:31:11.708097,LGN,DAY,  23.84,  23.84,450,5,    8.145,    6.100,    5.397,LPGS_15.3.1c,22.58719848,159.60656635,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.13"N,102°14'14.64"W,42°49'21.86"N,103°35'08.92"W,42°45'15.95"N,100°48'05.26"W,40°44'04.67"N,103°37'51.49"W,40°40'16.03"N,100°56'06.43"W, 41.75948,-102.23740, 42.82274,-103.58581, 42.75443,-100.80146, 40.73463,-103.63097, 40.67112,-100.93512,LC08_L2SP_032031_20170101_20200905_02_T1,LC80320312017001LGN02
LC08_L2SP_032032_20170101_20200905_02_T1,LC08_L1TP_032032_20170101_20200905_02_T1,LC80320322017001LGN02,2017/01/01,T1,2, 032, 032, 032, 032,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-01 17:31:03.824902,2017-01-01 17:31:35.594899,LGN,DAY,  16.02,  16.02,388,5,    7.747,    5.151,    5.786,LPGS_15.3.1c,23.82572355,159.04275297,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.29"N,102°41'57.95"W,41°23'33.54"N,104°01'47.71"W,41°20'13.85"N,101°17'56.22"W,39°17'53.81"N,104°03'34.09"W,39°14'48.30"N,101°24'41.11"W, 40.33258,-102.69943, 41.39265,-104.02992, 41.33718,-101.29895, 39.29828,-104.05947, 39.24675,-101.41142,LC08_L2SP_032032_20170101_20200905_02_T1,LC80320322017001LGN02
LC08_L2SP_032033_20170101_20200905_02_T1,LC08_L1TP_032033_20170101_20200905_02_T1,LC80320332017001LGN02,2017/01/01,T1,2, 032, 033, 032, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-01 17:31:27.711704,2017-01-01 17:31:59.481701,LGN,DAY,   0.38,   0.38,641,5,    7.769,    4.815,    6.097,LPGS_15.3.1c,25.06008364,158.47234479,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.16"N,103°08'47.54"W,39°57'47.09"N,104°27'28.37"W,39°55'10.60"N,101°46'48.25"W,37°51'45.32"N,104°28'25.07"W,37°49'20.06"N,101°52'24.35"W, 38.90421,-103.14654, 39.96308,-104.45788, 39.91961,-101.78007, 37.86259,-104.47363, 37.82224,-101.87343,LC08_L2SP_032033_20170101_20200905_02_T1,LC80320332017001LGN02
LC08_L2SP_032034_20170101_20200905_02_T1,LC08_L1TP_032034_20170101_20200905_02_T1,LC80320342017001LGN02,2017/01/01,T1,2, 032, 034, 032, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-01 17:31:51.59427,2017-01-01 17:32:23.364267,LGN,DAY,   4.30,   4.30,793,5,    6.884,    4.216,    5.442,LPGS_15.3.1c,26.28976236,157.89327289,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.81"N,103°34'47.78"W,38°31'43.79"N,104°52'29.82"W,38°29'47.47"N,102°14'48.73"W,36°25'39.86"N,104°52'42.24"W,36°23'52.01"N,102°19'22.01"W, 37.47467,-103.57994, 38.52883,-104.87495, 38.49652,-102.24687, 36.42774,-104.87840, 36.39778,-102.32278,LC08_L2SP_032034_20170101_20200905_02_T1,LC80320342017001LGN02
LC08_L2SP_032035_20170101_20200905_02_T1,LC08_L1TP_032035_20170101_20200905_02_T1,LC80320352017001LGN02,2017/01/01,T1,2, 032, 035, 032, 035,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-01 17:32:15.489543,2017-01-01 17:32:47.259541,LGN,DAY,  13.43,  13.43,902,5,    6.902,    4.527,    5.210,LPGS_15.3.1c,27.51524535,157.30301771,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'34.84"N,104°00'03.89"W,37°05'43.69"N,105°16'44.69"W,37°04'24.38"N,102°41'50.42"W,34°59'18.56"N,105°16'18.26"W,34°58'05.09"N,102°45'28.15"W, 36.04301,-104.00108, 37.09547,-105.27908, 37.07344,-102.69734, 34.98849,-105.27174, 34.96808,-102.75782,LC08_L2SP_032035_20170101_20200905_02_T1,LC80320352017001LGN02
LC08_L2SP_035031_20170106_20200905_02_T1,LC08_L1TP_035031_20170106_20200905_02_T1,LC80350312017006LGN01,2017/01/06,T1,2, 035, 031, 035, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-06 17:49:11.531202,2017-01-06 17:49:43.301199,LGN,DAY,   4.07,   4.07,562,5,    8.394,    5.426,    6.405,LPGS_15.3.1c,22.94791427,158.89242443,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.99"N,106°52'26"W,42°48'05.04"N,108°20'53.70"W,42°50'57.98"N,105°27'54.29"W,40°38'45.49"N,108°14'17.02"W,40°41'25.87"N,105°26'59.06"W, 41.75972,-106.87389, 42.80140,-108.34825, 42.84944,-105.46508, 40.64597,-108.23806, 40.69052,-105.44974,LC08_L2SP_035031_20170106_20200905_02_T1,LC80350312017006LGN01
LC08_L2SP_035032_20170106_20200905_02_T1,LC08_L1TP_035032_20170106_20200905_02_T1,LC80350322017006LGN01,2017/01/06,T1,2, 035, 032, 035, 032,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-06 17:49:35.418004,2017-01-06 17:50:07.188001,LGN,DAY,   5.57,   5.57,892,5,    6.962,    4.259,    5.507,LPGS_15.3.1c,24.17679033,158.31626781,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.22"N,107°20'09.24"W,41°22'10.27"N,108°47'11.62"W,41°25'40.26"N,105°57'39.71"W,39°12'52.38"N,108°40'04.76"W,39°16'07.07"N,105°55'51.10"W, 40.33284,-107.33590, 41.36952,-108.78656, 41.42785,-105.96103, 39.21455,-108.66799, 39.26863,-105.93086,LC08_L2SP_035032_20170106_20200905_02_T1,LC80350322017006LGN01
LC08_L2SP_035033_20170106_20200905_02_T1,LC08_L1TP_035033_20170106_20200905_02_T1,LC80350332017006LGN01,2017/01/06,T1,2, 035, 033, 035, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-06 17:49:59.304806,2017-01-06 17:50:31.074803,LGN,DAY,   0.39,   0.39,1007,5,    6.843,    4.434,    5.213,LPGS_15.3.1c,25.40127032,157.73299227,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.06"N,107°46'58.80"W,39°56'21.26"N,109°12'30.10"W,40°00'24.16"N,106°26'36.31"W,37°46'55.67"N,109°04'58.37"W,37°50'40.67"N,106°24'00.90"W, 38.90446,-107.78300, 39.93924,-109.20836, 40.00671,-106.44342, 37.78213,-109.08288, 37.84463,-106.40025,LC08_L2SP_035033_20170106_20200905_02_T1,LC80350332017006LGN01
LC08_L2SP_035034_20170106_20200905_02_T1,LC08_L1TP_035034_20170106_20200905_02_T1,LC80350342017006LGN01,2017/01/06,T1,2, 035, 034, 035, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-06 17:50:23.191607,2017-01-06 17:50:54.961605,LGN,DAY,   0.41,   0.41,745,5,    7.766,    5.203,    5.766,LPGS_15.3.1c,26.62100854,157.14041052,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.67"N,108°12'59.33"W,38°32'06.94"N,109°28'51.28"W,38°28'20.82"N,106°52'34.07"W,36°27'04.03"N,109°31'21.22"W,36°23'34.19"N,106°59'19.93"W, 37.47463,-108.21648, 38.53526,-109.48091, 38.47245,-106.87613, 36.45112,-109.52256, 36.39283,-106.98887,LC08_L2SP_035034_20170106_20200905_02_T1,LC80350342017006LGN01
LC08_L2SP_035035_20170106_20200905_02_T1,LC08_L1TP_035035_20170106_20200905_02_T1,LC80350352017006LGN01,2017/01/06,T1,2, 035, 035, 035, 035,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-06 17:50:47.086881,2017-01-06 17:51:18.856878,LGN,DAY,   0.14,   0.14,907,5,    7.447,    5.211,    5.321,LPGS_15.3.1c,27.83596173,156.53618172,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'34.84"N,108°38'15.54"W,37°06'04.93"N,109°53'05.10"W,37°02'59.14"N,107°19'43.57"W,35°00'39.53"N,109°54'49.93"W,34°57'47.38"N,107°25'27.80"W, 36.04301,-108.63765, 37.10137,-109.88475, 37.04976,-107.32877, 35.01098,-109.91387, 34.96316,-107.42439,LC08_L2SP_035035_20170106_20200905_02_T1,LC80350352017006LGN01
LC08_L2SP_033031_20170108_20200905_02_T1,LC08_L1TP_033031_20170108_20200905_02_T1,LC80330312017008LGN01,2017/01/08,T1,2, 033, 031, 033, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-08 17:36:49.465041,2017-01-08 17:37:21.235038,LGN,DAY,  12.52,  12.52,218,5,    7.763,    5.616,    5.360,LPGS_15.3.1c,23.14289816,158.60395301,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.85"N,103°47'00.06"W,42°49'04.19"N,105°10'29.75"W,42°47'14.60"N,102°21'15.26"W,40°42'17.21"N,105°10'09.41"W,40°40'35.44"N,102°26'22.31"W, 41.75968,-103.78335, 42.81783,-105.17493, 42.78739,-102.35424, 40.70478,-105.16928, 40.67651,-102.43953,LC08_L2SP_033031_20170108_20200905_02_T1,LC80330312017008LGN01
LC08_L2SP_031032_20170110_20200905_02_T1,LC08_L1TP_031032_20170110_20200905_02_T1,LC80310322017010LGN01,2017/01/10,T1,2, 031, 032, 031, 032,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-10 17:24:51.247696,2017-01-10 17:25:23.017693,LGN,DAY,   3.76,   3.76,465,5,    7.333,    4.865,    5.487,LPGS_15.3.1c,24.58746788,157.72457817,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'58.08"N,101°09'18.65"W,41°22'12.36"N,102°36'00.40"W,41°25'25.72"N,99°46'53.29"W,39°13'02.64"N,102°29'15"W,39°16'01.85"N,99°45'25.06"W, 40.33280,-101.15518, 41.37010,-102.60011, 41.42381, -99.78147, 39.21740,-102.48750, 39.26718, -99.75696,LC08_L2SP_031032_20170110_20200905_02_T1,LC80310322017010LGN01
LC08_L2SP_031033_20170110_20200905_02_T1,LC08_L1TP_031033_20170110_20200905_02_T1,LC80310332017010LGN01,2017/01/10,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-10 17:25:15.138734,2017-01-10 17:25:46.908731,LGN,DAY,   3.81,   3.81,459,5,    6.738,    4.038,    5.394,LPGS_15.3.1c,25.80392279,157.12841805,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'15.01"N,101°36'08.57"W,39°56'25.62"N,103°01'20.68"W,40°00'12.38"N,100°15'38.12"W,37°47'07.98"N,102°54'09.36"W,37°50'38.04"N,100°13'22.58"W, 38.90417,-101.60238, 39.94045,-103.02241, 40.00344,-100.26059, 37.78555,-102.90260, 37.84390,-100.22294,LC08_L2SP_031033_20170110_20200905_02_T1,LC80310332017010LGN01
LC08_L2SP_036031_20170113_20200905_02_T1,LC08_L1TP_036031_20170113_20200905_02_T1,LC80360312017013LGN02,2017/01/13,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-13 17:55:20.651912,2017-01-13 17:55:52.421909,LGN,DAY,  10.67,  10.67,116,5,    9.543,    7.029,    6.454,LPGS_15.3.1c,23.76003944,157.86739673,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'33.88"N,108°25'10.81"W,42°49'19.88"N,109°46'22.76"W,42°45'29.92"N,106°59'04.13"W,40°43'52.43"N,109°48'43.99"W,40°40'18.62"N,107°06'44.96"W, 41.75941,-108.41967, 42.82219,-109.77299, 42.75831,-106.98448, 40.73123,-109.81222, 40.67184,-107.11249,LC08_L2SP_036031_20170113_20200905_02_T1,LC80360312017013LGN02
LC08_L2SP_032031_20170117_20200905_02_T1,LC08_L1TP_032031_20170117_20200905_02_T1,LC80320312017017LGN01,2017/01/17,T1,2, 032, 031, 032, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-17 17:30:36.117155,2017-01-17 17:31:07.887152,LGN,DAY,   1.34,   1.34,548,5,    7.936,    5.855,    5.357,LPGS_15.3.1c,24.37588444,157.27730552,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.38"N,102°14'25.22"W,42°49'22.01"N,103°35'22.13"W,42°45'15.95"N,100°48'05.26"W,40°44'04.81"N,103°38'04.27"W,40°40'16.03"N,100°56'06.43"W, 41.75955,-102.24034, 42.82278,-103.58948, 42.75443,-100.80146, 40.73467,-103.63452, 40.67112,-100.93512,LC08_L2SP_032031_20170117_20200905_02_T1,LC80320312017017LGN01
LC08_L2SP_032032_20170117_20200905_02_T1,LC08_L1TP_032032_20170117_20200905_02_T1,LC80320322017017LGN01,2017/01/17,T1,2, 032, 032, 032, 032,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-17 17:30:59.99972,2017-01-17 17:31:31.769718,LGN,DAY,   0.05,   0.05,110,5,    8.012,    5.588,    5.741,LPGS_15.3.1c,25.58203662,156.66208688,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.33"N,102°42'07.81"W,41°23'33.65"N,104°02'00.60"W,41°20'14.28"N,101°18'09.11"W,39°18'03.67"N,104°03'46.48"W,39°14'58.42"N,101°24'53.10"W, 40.33287,-102.70217, 41.39268,-104.03350, 41.33730,-101.30253, 39.30102,-104.06291, 39.24956,-101.41475,LC08_L2SP_032032_20170117_20200905_02_T1,LC80320322017017LGN01
LC08_L2SP_032033_20170117_20200905_02_T1,LC08_L1TP_032033_20170117_20200905_02_T1,LC80320332017017LGN01,2017/01/17,T1,2, 032, 033, 032, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-17 17:31:23.886522,2017-01-17 17:31:55.656519,LGN,DAY,   7.59,   7.59,64,5,    8.948,    5.993,    6.644,LPGS_15.3.1c,26.78319389,156.03810959,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.09"N,103°08'57.01"W,39°57'47.12"N,104°27'41.04"W,39°55'10.96"N,101°47'00.89"W,37°51'55.12"N,104°28'37.27"W,37°49'30.11"N,101°52'36.19"W, 38.90447,-103.14917, 39.96309,-104.46140, 39.91971,-101.78358, 37.86531,-104.47702, 37.82503,-101.87672,LC08_L2SP_032033_20170117_20200905_02_T1,LC80320332017017LGN01
LC08_L2SP_032034_20170117_20200905_02_T1,LC08_L1TP_032034_20170117_20200905_02_T1,LC80320342017017LGN01,2017/01/17,T1,2, 032, 034, 032, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-17 17:31:47.77756,2017-01-17 17:32:19.547557,LGN,DAY,   1.18,   1.18,368,5,    7.970,    5.501,    5.767,LPGS_15.3.1c,27.97894093,155.40310191,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.91"N,103°34'57.36"W,38°31'43.79"N,104°52'42.20"W,38°29'47.76"N,102°15'01.08"W,36°25'39.90"N,104°52'54.30"W,36°23'52.30"N,102°19'34.03"W, 37.47442,-103.58260, 38.52883,-104.87839, 38.49660,-102.25030, 36.42775,-104.88175, 36.39786,-102.32612,LC08_L2SP_032034_20170117_20200905_02_T1,LC80320342017017LGN01
LC08_L2SP_032035_20170117_20200905_02_T1,LC08_L1TP_032035_20170117_20200905_02_T1,LC80320352017017LGN01,2017/01/17,T1,2, 032, 035, 032, 035,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-17 17:32:11.668598,2017-01-17 17:32:43.438595,LGN,DAY,   5.94,   5.94,293,5,    7.951,    5.584,    5.660,LPGS_15.3.1c,29.16864273,154.75493471,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'34.87"N,104°00'12.89"W,37°05'43.66"N,105°16'56.82"W,37°04'24.64"N,102°42'02.56"W,34°59'18.53"N,105°16'30.07"W,34°58'05.34"N,102°45'40"W, 36.04302,-104.00358, 37.09546,-105.28245, 37.07351,-102.70071, 34.98848,-105.27502, 34.96815,-102.76111,LC08_L2SP_032035_20170117_20200905_02_T1,LC80320352017017LGN01
LC08_L2SP_035031_20170122_20200905_02_T1,LC08_L1TP_035031_20170122_20200905_02_T1,LC80350312017022LGN01,2017/01/22,T1,2, 035, 031, 035, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-22 17:49:06.732201,2017-01-22 17:49:38.502198,LGN,DAY,  11.97,  11.97,341,5,    8.447,    6.008,    5.938,LPGS_15.3.1c,25.30453662,156.53858536,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.02"N,106°52'23.56"W,42°47'55.32"N,108°20'53.20"W,42°50'48.30"N,105°27'40.97"W,40°38'45.49"N,108°14'17.02"W,40°41'25.91"N,105°26'46.28"W, 41.75945,-106.87321, 42.79870,-108.34811, 42.84675,-105.46138, 40.64597,-108.23806, 40.69053,-105.44619,LC08_L2SP_035031_20170122_20200905_02_T1,LC80350312017022LGN01
LC08_L2SP_035033_20170122_20200905_02_T1,LC08_L1TP_035033_20170122_20200905_02_T1,LC80350332017022LGN01,2017/01/22,T1,2, 035, 033, 035, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-22 17:49:54.505805,2017-01-22 17:50:26.275802,LGN,DAY,  22.47,  22.47,738,5,    7.708,    5.433,    5.468,LPGS_15.3.1c,27.69015556,155.25102527,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'14.94"N,107°46'55.74"W,39°56'21.26"N,109°12'30.10"W,40°00'24.16"N,106°26'36.31"W,37°46'55.67"N,109°04'58.37"W,37°50'40.67"N,106°24'00.90"W, 38.90415,-107.78215, 39.93924,-109.20836, 40.00671,-106.44342, 37.78213,-109.08288, 37.84463,-106.40025,LC08_L2SP_035033_20170122_20200905_02_T1,LC80350332017022LGN01
LC08_L2SP_031033_20170126_20200905_02_T1,LC08_L1TP_031033_20170126_20200905_02_T1,LC80310332017026LGN01,2017/01/26,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-26 17:25:09.547951,2017-01-26 17:25:41.317948,LGN,DAY,  14.39,  14.39,469,5,    6.694,    4.331,    5.104,LPGS_15.3.1c,28.52538803,154.62568151,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'16.27"N,101°34'00"W,39°56'25.62"N,103°01'20.68"W,40°00'12.38"N,100°15'38.12"W,37°47'07.98"N,102°54'09.36"W,37°50'38.04"N,100°13'22.58"W, 38.90452,-101.60000, 39.94045,-103.02241, 40.00344,-100.26059, 37.78555,-102.90260, 37.84390,-100.22294,LC08_L2SP_031033_20170126_20200905_02_T1,LC80310332017026LGN01
LC08_L2SP_031034_20170126_20200905_02_T1,LC08_L1TP_031034_20170126_20200905_02_T1,LC80310342017026LGN01,2017/01/26,T1,2, 031, 034, 031, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-26 17:25:33.434753,2017-01-26 17:26:05.20475,LGN,DAY,  15.17,  15.17,274,5,    7.599,    5.091,    5.642,LPGS_15.3.1c,29.69986572,153.94201526,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.85"N,102°02'00.06"W,38°32'07.30"N,103°17'29.80"W,38°28'06.96"N,100°41'39.12"W,36°27'14.76"N,103°20'18.20"W,36°23'31.74"N,100°48'42.26"W, 37.47468,-102.03335, 38.53536,-103.29161, 38.46860,-100.69420, 36.45410,-103.33839, 36.39215,-100.81174,LC08_L2SP_031034_20170126_20200905_02_T1,LC80310342017026LGN01
LC08_L2SP_036031_20170129_20200905_02_T1,LC08_L1TP_036031_20170129_20200905_02_T1,LC80360312017029LGN01,2017/01/29,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-29 17:55:14.447152,2017-01-29 17:55:46.217149,LGN,DAY,  13.81,  13.81,257,5,    9.597,    6.997,    6.568,LPGS_15.3.1c,26.86905118,155.52053651,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'35.39"N,108°24'57.24"W,42°49'19.74"N,109°46'09.55"W,42°45'29.45"N,106°58'50.95"W,40°43'52.28"N,109°48'31.21"W,40°40'18.19"N,107°06'32.22"W, 41.75983,-108.41590, 42.82215,-109.76932, 42.75818,-106.98082, 40.73119,-109.80867, 40.67172,-107.10895,LC08_L2SP_036031_20170129_20200905_02_T1,LC80360312017029LGN01
LC08_L2SP_036032_20170129_20200905_02_T1,LC08_L1TP_036032_20170129_20200905_02_T1,LC80360322017029LGN01,2017/01/29,T1,2, 036, 032, 036, 032,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-29 17:55:38.33819,2017-01-29 17:56:10.108187,LGN,DAY,  11.02,  11.02,720,5,    8.287,    5.809,    5.910,LPGS_15.3.1c,28.04981384,154.84219200,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.50"N,108°52'40.30"W,41°23'28.82"N,110°12'46.58"W,41°20'24.40"N,107°28'40.87"W,39°17'48.77"N,110°14'12.91"W,39°14'57.41"N,107°35'06.22"W, 40.33264,-108.87786, 41.39134,-110.21294, 41.34011,-107.47802, 39.29688,-110.23692, 39.24928,-107.58506,LC08_L2SP_036032_20170129_20200905_02_T1,LC80360322017029LGN01
LC08_L2SP_036033_20170129_20200905_02_T1,LC08_L1TP_036033_20170129_20200905_02_T1,LC80360332017029LGN01,2017/01/29,T1,2, 036, 033, 036, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-29 17:56:02.224992,2017-01-29 17:56:33.994989,LGN,DAY,   1.42,   1.42,1004,5,    7.506,    5.326,    5.289,LPGS_15.3.1c,29.22392761,154.15280178,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'15.26"N,109°19'29.32"W,39°57'39.92"N,110°38'25.98"W,39°55'18.26"N,107°57'32.26"W,37°51'37.98"N,110°39'03.56"W,37°49'26.51"N,108°02'49.70"W, 38.90424,-109.32481, 39.96109,-110.64055, 39.92174,-107.95896, 37.86055,-110.65099, 37.82403,-108.04714,LC08_L2SP_036033_20170129_20200905_02_T1,LC80360332017029LGN01
LC08_L2SP_036034_20170129_20200905_02_T1,LC08_L1TP_036034_20170129_20200905_02_T1,LC80360342017029LGN01,2017/01/29,T1,2, 036, 034, 036, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-29 17:56:26.111794,2017-01-29 17:56:57.881791,LGN,DAY,   1.78,   1.78,1047,5,    8.521,    5.956,    6.093,LPGS_15.3.1c,30.39119702,153.44982028,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.77"N,109°45'29.23"W,38°31'43.97"N,111°03'26.50"W,38°30'02.12"N,108°25'32.05"W,36°25'30.32"N,111°03'20.81"W,36°23'55.86"N,108°29'47.98"W, 37.47438,-109.75812, 38.52888,-111.05736, 38.50059,-108.42557, 36.42509,-111.05578, 36.39885,-108.49666,LC08_L2SP_036034_20170129_20200905_02_T1,LC80360342017029LGN01
LC08_L2SP_034033_20170131_20200905_02_T1,LC08_L1TP_034033_20170131_20200905_02_T1,LC80340332017031LGN01,2017/01/31,T1,2, 034, 033, 034, 033,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-31 17:43:39.57039,2017-01-31 17:44:11.340388,LGN,DAY,  10.03,  10.03,492,5,    7.982,    5.322,    5.948,LPGS_15.3.1c,29.71337740,153.84328601,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.41"N,106°14'02.90"W,39°56'53.52"N,107°37'19.38"W,39°58'40.12"N,104°53'11.04"W,37°48'33.26"N,107°32'40.34"W,37°50'12.05"N,104°53'23.14"W, 38.90428,-106.23414, 39.94820,-107.62205, 39.97781,-104.88640, 37.80924,-107.54454, 37.83668,-104.88976,LC08_L2SP_034033_20170131_20200905_02_T1,LC80340332017031LGN01
LC08_L2SP_034034_20170131_20200905_02_T1,LC08_L1TP_034034_20170131_20200905_02_T1,LC80340342017031LGN01,2017/01/31,T1,2, 034, 034, 034, 034,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-31 17:44:03.452956,2017-01-31 17:44:35.222953,LGN,DAY,   2.30,   2.30,221,5,    9.339,    6.691,    6.516,LPGS_15.3.1c,30.87564152,153.12687532,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.88"N,106°40'02.42"W,38°30'50.08"N,108°02'00.92"W,38°33'09.76"N,105°21'00.11"W,36°22'30.61"N,107°56'54.13"W,36°24'39.92"N,105°20'24.65"W, 37.47469,-106.66734, 38.51391,-108.03359, 38.55271,-105.35003, 36.37517,-107.94837, 36.41109,-105.34018,LC08_L2SP_034034_20170131_20200905_02_T1,LC80340342017031LGN01
LC08_L2SP_034035_20170131_20200905_02_T1,LC08_L1TP_034035_20170131_20200905_02_T1,LC80340352017031LGN01,2017/01/31,T1,2, 034, 035, 034, 035,NADIR,   0.000,2020/09/05,2020/09/05,2017-01-31 17:44:27.343994,2017-01-31 17:44:59.113991,LGN,DAY,   0.18,   0.18,747,5,    6.539,    4.491,    4.752,LPGS_15.3.1c,32.03059472,152.39364625,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.77"N,107°05'17.66"W,37°04'52.28"N,108°26'03.66"W,37°07'41.74"N,105°47'57.48"W,34°56'14.50"N,108°20'32.96"W,34°58'51.20"N,105°46'40.37"W, 36.04327,-107.08824, 37.08119,-108.43435, 37.12826,-105.79930, 34.93736,-108.34249, 34.98089,-105.77788,LC08_L2SP_034035_20170131_20200905_02_T1,LC80340352017031LGN01
