damid,date,longitude,latitude,state,systemidx,watershed,neg_Longitude,neg_Latitude,geometry
SFKernRiver:18xxxx:1n,2018-06-15,-118.143418664539,36.02922437476896,CA,000000000000000000b0,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:18xxxx:2,2018-06-15,-118.1368191949799,36.02391804451536,CA,000000000000000000b1,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:18xxxx:2n,2018-06-15,-118.143418664539,36.02922437476896,CA,000000000000000000b1,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:18xxxx:3,2018-06-15,-118.13582481544496,36.02250450948142,CA,000000000000000000b2,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:18xxxx:3n,2018-06-15,-118.143418664539,36.02922437476896,CA,000000000000000000b2,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:18xxxx:4,2018-06-15,-118.13428642558154,36.02063168703896,CA,000000000000000000b3,SFKernRiver,-118.14611196157529,36.02284786026254,
SFKernRiver:18xxxx:4n,2018-06-15,-118.14611196157529,36.02284786026254,CA,000000000000000000b3,SFKernRiver,-118.14611196157529,36.02284786026254,POINT (-118.14611196157529 36.02284786026254)
SFKernRiver:18xxxx:5,2018-06-15,-118.13176703348633,36.015169288248494,CA,000000000000000000b4,SFKernRiver,-118.12814624343092,36.00272393720833,
SFKernRiver:18xxxx:5n,2018-06-15,-118.12814624343092,36.00272393720833,CA,000000000000000000b4,SFKernRiver,-118.12814624343092,36.00272393720833,POINT (-118.12814624343092 36.00272393720833)
SFKernRiver:18xxxx:6,2018-06-15,-118.13652935341142,36.013644275688215,CA,000000000000000000b5,SFKernRiver,-118.13218618898536,36.00110974262698,
SFKernRiver:18xxxx:6n,2018-06-15,-118.13218618898536,36.00110974262698,CA,000000000000000000b5,SFKernRiver,-118.13218618898536,36.00110974262698,POINT (-118.13218618898536 36.00110974262698)
SFKernRiver:18xxxx:7,2018-06-15,-118.13660515812931,36.0133009249071,CA,000000000000000000b6,SFKernRiver,-118.13218618898536,36.00110974262698,
SFKernRiver:18xxxx:7n,2018-06-15,-118.13218618898536,36.00110974262698,CA,000000000000000000b6,SFKernRiver,-118.13218618898536,36.00110974262698,POINT (-118.13218618898536 36.00110974262698)
SFKernRiver:18xxxx:8,2018-06-15,-118.13836650304545,36.007936626339806,CA,000000000000000000b7,SFKernRiver,-118.13371566064669,36.00038736825632,
SFKernRiver:18xxxx:8n,2018-06-15,-118.13371566064669,36.00038736825632,CA,000000000000000000b7,SFKernRiver,-118.13371566064669,36.00038736825632,POINT (-118.13371566064669 36.00038736825632)
SFKernRiver:18xxxx:9,2018-06-15,-118.141251541427,36.00547074345725,CA,000000000000000000b8,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:18xxxx:9n,2018-06-15,-118.1356018603923,35.999129901759254,CA,000000000000000000b8,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:18xxxx:10,2018-06-15,-118.14234848028616,36.00506050616034,CA,000000000000000000b9,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:18xxxx:10n,2018-06-15,-118.1356018603923,35.999129901759254,CA,000000000000000000b9,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:18xxxx:11,2018-06-15,-118.14289694971576,36.0049579468361,CA,000000000000000000ba,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:18xxxx:11n,2018-06-15,-118.1356018603923,35.999129901759254,CA,000000000000000000ba,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:18xxxx:12,2018-06-15,-118.1440295613833,36.00452987313496,CA,000000000000000000bb,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:18xxxx:12n,2018-06-15,-118.15276048124592,36.00434259089072,CA,000000000000000000bb,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:18xxxx:13,2018-06-15,-118.14749874200292,35.99678887370619,CA,000000000000000000bc,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:18xxxx:13n,2018-06-15,-118.15276048124592,36.00434259089072,CA,000000000000000000bc,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:18xxxx:14,2018-06-15,-118.14669164471222,35.98682278285174,CA,000000000000000000bd,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:18xxxx:14n,2018-06-15,-118.14682987684486,35.97990671711784,CA,000000000000000000bd,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:18xxxx:15,2018-06-15,-118.15994855214412,35.97044004558138,CA,000000000000000000be,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:18xxxx:15n,2018-06-15,-118.1462903256174,35.978560068599705,CA,000000000000000000be,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:18xxxx:16,2018-06-15,-118.16184812919286,35.95802144914753,CA,000000000000000000bf,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:18xxxx:16n,2018-06-15,-118.18464751287917,35.96373801669805,CA,000000000000000000bf,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:18xxxx:17,2018-06-15,-118.1614914011086,35.95771823027589,CA,000000000000000000c0,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:18xxxx:17n,2018-06-15,-118.18464751287917,35.96373801669805,CA,000000000000000000c0,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:18xxxx:18,2018-06-15,-118.17065485377346,35.942650927816295,CA,000000000000000000c1,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:18xxxx:18n,2018-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000c1,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:18xxxx:19,2018-06-15,-118.17440049865831,35.946160240345364,CA,000000000000000000c2,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:18xxxx:19n,2018-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000c2,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:18xxxx:20,2018-06-15,-118.17402593416986,35.94607105832431,CA,000000000000000000c3,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:18xxxx:20n,2018-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000c3,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:18xxxx:21,2018-06-15,-118.1785117898296,35.95011992208082,CA,000000000000000000c4,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:18xxxx:21n,2018-06-15,-118.17844936241484,35.93975251213156,CA,000000000000000000c4,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:18xxxx:22,2018-06-15,-118.18971305167584,35.95279984181395,CA,000000000000000000c5,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:18xxxx:22n,2018-06-15,-118.18464751287917,35.96373801669805,CA,000000000000000000c5,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:18xxxx:23,2018-06-15,-118.19070297210972,35.95313427439296,CA,000000000000000000c6,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:18xxxx:23n,2018-06-15,-118.20144940564852,35.955653666488146,CA,000000000000000000c6,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:18xxxx:24,2018-06-15,-118.18749241935126,35.8930835605062,CA,000000000000000000c7,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:18xxxx:24n,2018-06-15,-118.1965087216813,35.892142690183924,CA,000000000000000000c7,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:18xxxx:25,2018-06-15,-118.18920025505471,35.89237902253976,CA,000000000000000000c8,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:18xxxx:25n,2018-06-15,-118.1965087216813,35.892142690183924,CA,000000000000000000c8,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:18xxxx:26,2018-06-15,-118.18817020271138,35.90218012665523,CA,000000000000000000c9,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:26n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000c9,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:27,2018-06-15,-118.18560176050458,35.90478424167044,CA,000000000000000000ca,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:27n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000ca,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:28,2018-06-15,-118.1854100191593,35.90551107514215,CA,000000000000000000cb,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:28n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000cb,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:29,2018-06-15,-118.17859651274964,35.907932367014176,CA,000000000000000000cc,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:29n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000cc,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:30,2018-06-15,-118.17847611702122,35.9082355858858,CA,000000000000000000cd,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:30n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000cd,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:31,2018-06-15,-118.17825316196851,35.9096535800208,CA,000000000000000000ce,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:31n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000ce,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:32,2018-06-15,-118.16571862890729,35.91625304957989,CA,000000000000000000cf,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:32n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000cf,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:33,2018-06-15,-118.16690029068644,35.914625477695395,CA,000000000000000000d0,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:33n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000d0,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:34,2018-06-15,-118.1698968065944,35.9118474577391,CA,000000000000000000d1,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:34n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000d1,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:35,2018-06-15,-118.16999936591856,35.9120391990844,CA,000000000000000000d2,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:35n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000d2,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:36,2018-06-15,-118.17372717439926,35.909961257993494,CA,000000000000000000d3,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:36n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000d3,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:37,2018-06-15,-118.16788575201925,35.92283022363374,CA,000000000000000000d4,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:37n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000d4,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:38,2018-06-15,-118.16725701877073,35.92670964155024,CA,000000000000000000d5,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:38n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000d5,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:39,2018-06-15,-118.16617791631576,35.93181531225643,CA,000000000000000000d6,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:39n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000d6,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:40,2018-06-15,-118.16210229795291,35.940024517295825,CA,000000000000000000d7,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:40n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000d7,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:41,2018-06-15,-118.16630723024632,35.94616915854748,CA,000000000000000000d8,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:18xxxx:41n,2018-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000d8,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:18xxxx:42,2018-06-15,-118.14561254225728,36.002683805298844,CA,000000000000000000d9,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:18xxxx:42n,2018-06-15,-118.15276048124592,36.00434259089072,CA,000000000000000000d9,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:18xxxx:43,2018-06-15,-118.14228159377036,36.00455662774129,CA,000000000000000000da,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:18xxxx:43n,2018-06-15,-118.1356018603923,35.999129901759254,CA,000000000000000000da,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:18xxxx:44,2018-06-15,-118.13384051547618,36.014085726692514,CA,000000000000000000db,SFKernRiver,-118.12814624343092,36.00272393720833,
SFKernRiver:18xxxx:44n,2018-06-15,-118.12814624343092,36.00272393720833,CA,000000000000000000db,SFKernRiver,-118.12814624343092,36.00272393720833,POINT (-118.12814624343092 36.00272393720833)
SFKernRiver:18xxxx:45,2018-06-15,-118.17092239983664,35.91091550561893,CA,000000000000000000dc,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:18xxxx:45n,2018-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000dc,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:18xxxx:46,2018-06-15,-118.16414010713434,35.934446181877966,CA,000000000000000000dd,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:46n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000dd,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:47,2018-06-15,-118.16322153231734,35.938129399348114,CA,000000000000000000de,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:18xxxx:47n,2018-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000de,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:18xxxx:48,2018-06-15,-118.16280237681832,35.959814007771016,CA,000000000000000000df,SFKernRiver,-118.17710271389672,35.97676305087517,
SFKernRiver:18xxxx:48n,2018-06-15,-118.17710271389672,35.97676305087517,CA,000000000000000000df,SFKernRiver,-118.17710271389672,35.97676305087517,POINT (-118.17710271389672 35.97676305087517)
SFKernRiver:18xxxx:49,2018-06-15,-118.15798208857956,35.966649809685954,CA,000000000000000000e0,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:18xxxx:49n,2018-06-15,-118.1462903256174,35.978560068599705,CA,000000000000000000e0,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:1,2022-06-15,-118.16228512109612,35.95448538201215,CA,000000000000000000e1,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:1n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000e1,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:2,2022-06-15,-118.16353812849216,35.95419108134262,CA,000000000000000000e2,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:2n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000e2,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:3,2022-06-15,-118.16065309011054,35.95553772986076,CA,000000000000000000e3,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:3n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000e3,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:4,2022-06-15,-118.1618748837992,35.95802144914753,CA,000000000000000000e4,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:22xxxx:4n,2022-06-15,-118.18464751287917,35.96373801669805,CA,000000000000000000e4,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:22xxxx:5,2022-06-15,-118.16287372243518,35.959809548669966,CA,000000000000000000e5,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:22xxxx:5n,2022-06-15,-118.18464751287917,35.96373801669805,CA,000000000000000000e5,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:22xxxx:6,2022-06-15,-118.16059958089792,35.96244487739254,CA,000000000000000000e6,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:22xxxx:6n,2022-06-15,-118.1462903256174,35.978560068599705,CA,000000000000000000e6,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:7,2022-06-15,-118.15986828832511,35.96286403289158,CA,000000000000000000e7,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:22xxxx:7n,2022-06-15,-118.1462903256174,35.978560068599705,CA,000000000000000000e7,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:8,2022-06-15,-118.16600847047576,35.95266160968131,CA,000000000000000000e8,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:8n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000e8,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:9,2022-06-15,-118.16849664886357,35.950244776910324,CA,000000000000000000e9,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:9n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000e9,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:10,2022-06-15,-118.16892918166576,35.949678471076524,CA,000000000000000000ea,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:10n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000ea,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:11,2022-06-15,-118.16765387876448,35.948724223451094,CA,000000000000000000eb,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:11n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000eb,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:12,2022-06-15,-118.16583902463574,35.94595958079797,CA,000000000000000000ec,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:12n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000ec,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:13,2022-06-15,-118.16818451178985,35.94275348714054,CA,000000000000000000ed,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:13n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000ed,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:14,2022-06-15,-118.16458155813864,35.941304279298166,CA,000000000000000000ee,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:14n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000ee,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:15,2022-06-15,-118.1631412684984,35.940956469416,CA,000000000000000000ef,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:15n,2022-06-15,-118.17773144714526,35.93966333011049,CA,000000000000000000ef,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:16,2022-06-15,-118.162271743793,35.93956077078627,CA,000000000000000000f0,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:16n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f0,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:17,2022-06-15,-118.16638303496424,35.92988898060134,CA,000000000000000000f1,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:17n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f1,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:18,2022-06-15,-118.16725701877073,35.92671410065129,CA,000000000000000000f2,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:18n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f2,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:19,2022-06-15,-118.16720796865916,35.926517900204935,CA,000000000000000000f3,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:19n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f3,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:20,2022-06-15,-118.16715445944652,35.92596943077537,CA,000000000000000000f4,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:20n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f4,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:21,2022-06-15,-118.16786345651396,35.922839141835844,CA,000000000000000000f5,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:21n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f5,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:22,2022-06-15,-118.16833612122566,35.920774578048096,CA,000000000000000000f6,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:22n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f6,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:23,2022-06-15,-118.16728823247809,35.91976236210897,CA,000000000000000000f7,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:23n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f7,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:24,2022-06-15,-118.16568741519994,35.916279804186225,CA,000000000000000000f8,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:24n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f8,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:25,2022-06-15,-118.16688691338328,35.91500450128494,CA,000000000000000000f9,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:25n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000f9,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:26,2022-06-15,-118.16698501360644,35.91398782624476,CA,000000000000000000fa,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:22xxxx:26n,2022-06-15,-118.15895863171023,35.92609874470591,CA,000000000000000000fa,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:22xxxx:27,2022-06-15,-118.173704878894,35.90995233979139,CA,000000000000000000fb,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:27n,2022-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000fb,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:28,2022-06-15,-118.17825316196848,35.9096357436166,CA,000000000000000000fc,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:28n,2022-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000fc,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:29,2022-06-15,-118.18128980978592,35.906318172432826,CA,000000000000000000fd,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:29n,2022-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000fd,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:30,2022-06-15,-118.18535650994664,35.90552891154637,CA,000000000000000000fe,SFKernRiver,-118.17620643458496,35.90229160418156,
